"Precinct","DATE","n"
105,2014-09-05,12
106,2014-09-05,5
107,2014-09-05,11
108,2014-09-05,17
109,2014-09-05,11
110,2014-09-05,12
111,2014-09-05,12
112,2014-09-05,4
113,2014-09-05,11
114,2014-09-05,17
115,2014-09-05,12
120,2014-09-05,12
121,2014-09-05,0
122,2014-09-05,13
123,2014-09-05,10
1,2014-09-06,3
5,2014-09-06,14
6,2014-09-06,4
7,2014-09-06,3
9,2014-09-06,9
10,2014-09-06,7
13,2014-09-06,13
14,2014-09-06,9
17,2014-09-06,6
18,2014-09-06,12
19,2014-09-06,11
20,2014-09-06,3
22,2014-09-06,1
23,2014-09-06,4
24,2014-09-06,2
25,2014-09-06,2
26,2014-09-06,1
28,2014-09-06,0
30,2014-09-06,2
32,2014-09-06,1
33,2014-09-06,6
34,2014-09-06,6
40,2014-09-06,3
41,2014-09-06,1
42,2014-09-06,1
43,2014-09-06,5
44,2014-09-06,5
45,2014-09-06,4
46,2014-09-06,3
47,2014-09-06,10
48,2014-09-06,3
49,2014-09-06,7
50,2014-09-06,5
52,2014-09-06,8
60,2014-09-06,8
61,2014-09-06,5
62,2014-09-06,6
63,2014-09-06,4
66,2014-09-06,8
67,2014-09-06,11
68,2014-09-06,10
69,2014-09-06,5
70,2014-09-06,8
71,2014-09-06,7
72,2014-09-06,1
73,2014-09-06,8
75,2014-09-06,14
76,2014-09-06,4
77,2014-09-06,6
78,2014-09-06,7
79,2014-09-06,8
81,2014-09-06,3
83,2014-09-06,6
84,2014-09-06,4
88,2014-09-06,4
90,2014-09-06,2
94,2014-09-06,5
100,2014-09-06,3
101,2014-09-06,1
102,2014-09-06,4
103,2014-09-06,8
104,2014-09-06,12
105,2014-09-06,11
106,2014-09-06,12
107,2014-09-06,8
108,2014-09-06,8
109,2014-09-06,16
110,2014-09-06,11
111,2014-09-06,2
112,2014-09-06,5
113,2014-09-06,13
114,2014-09-06,6
115,2014-09-06,10
120,2014-09-06,5
121,2014-09-06,2
122,2014-09-06,5
123,2014-09-06,8
1,2014-09-07,7
5,2014-09-07,13
6,2014-09-07,3
7,2014-09-07,3
9,2014-09-07,4
10,2014-09-07,5
13,2014-09-07,5
14,2014-09-07,8
17,2014-09-07,5
18,2014-09-07,13
19,2014-09-07,12
20,2014-09-07,2
22,2014-09-07,0
23,2014-09-07,1
24,2014-09-07,1
25,2014-09-07,3
26,2014-09-07,2
28,2014-09-07,0
30,2014-09-07,2
32,2014-09-07,3
33,2014-09-07,3
34,2014-09-07,1
40,2014-09-07,1
41,2014-09-07,2
42,2014-09-07,4
43,2014-09-07,5
44,2014-09-07,7
45,2014-09-07,3
46,2014-09-07,7
47,2014-09-07,11
48,2014-09-07,1
49,2014-09-07,9
50,2014-09-07,0
52,2014-09-07,7
60,2014-09-07,4
61,2014-09-07,9
62,2014-09-07,12
63,2014-09-07,9
66,2014-09-07,5
67,2014-09-07,9
68,2014-09-07,5
69,2014-09-07,4
70,2014-09-07,4
71,2014-09-07,5
72,2014-09-07,4
73,2014-09-07,2
75,2014-09-07,13
76,2014-09-07,1
77,2014-09-07,5
78,2014-09-07,4
79,2014-09-07,5
81,2014-09-07,2
83,2014-09-07,6
84,2014-09-07,2
88,2014-09-07,4
90,2014-09-07,4
94,2014-09-07,5
100,2014-09-07,0
101,2014-09-07,1
102,2014-09-07,9
103,2014-09-07,8
104,2014-09-07,8
105,2014-09-07,7
106,2014-09-07,7
107,2014-09-07,6
108,2014-09-07,10
109,2014-09-07,15
110,2014-09-07,9
111,2014-09-07,6
112,2014-09-07,6
113,2014-09-07,5
114,2014-09-07,6
115,2014-09-07,5
120,2014-09-07,2
121,2014-09-07,1
122,2014-09-07,3
123,2014-09-07,1
1,2014-09-08,8
5,2014-09-08,3
6,2014-09-08,5
7,2014-09-08,2
9,2014-09-08,3
10,2014-09-08,12
13,2014-09-08,4
14,2014-09-08,6
17,2014-09-08,11
18,2014-09-08,10
19,2014-09-08,9
20,2014-09-08,3
22,2014-09-08,1
23,2014-09-08,8
24,2014-09-08,2
25,2014-09-08,6
26,2014-09-08,1
28,2014-09-08,0
30,2014-09-08,1
32,2014-09-08,3
33,2014-09-08,3
34,2014-09-08,6
40,2014-09-08,4
41,2014-09-08,4
42,2014-09-08,2
43,2014-09-08,4
44,2014-09-08,8
45,2014-09-08,7
46,2014-09-08,5
47,2014-09-08,11
48,2014-09-08,3
49,2014-09-08,5
50,2014-09-08,2
52,2014-09-08,10
60,2014-09-08,6
61,2014-09-08,11
62,2014-09-08,2
63,2014-09-08,9
66,2014-09-08,16
67,2014-09-08,7
68,2014-09-08,1
69,2014-09-08,4
70,2014-09-08,13
71,2014-09-08,9
72,2014-09-08,13
73,2014-09-08,3
75,2014-09-08,19
76,2014-09-08,3
77,2014-09-08,3
78,2014-09-08,7
79,2014-09-08,8
81,2014-09-08,2
83,2014-09-08,5
84,2014-09-08,9
88,2014-09-08,5
90,2014-09-08,7
94,2014-09-08,4
100,2014-09-08,2
101,2014-09-08,3
102,2014-09-08,10
103,2014-09-08,13
104,2014-09-08,18
105,2014-09-08,11
106,2014-09-08,8
107,2014-09-08,14
108,2014-09-08,9
109,2014-09-08,14
110,2014-09-08,8
111,2014-09-08,13
112,2014-09-08,9
113,2014-09-08,9
114,2014-09-08,6
115,2014-09-08,12
120,2014-09-08,10
121,2014-09-08,0
122,2014-09-08,7
123,2014-09-08,5
1,2014-09-09,9
5,2014-09-09,10
6,2014-09-09,7
7,2014-09-09,4
9,2014-09-09,2
10,2014-09-09,7
13,2014-09-09,8
14,2014-09-09,15
17,2014-09-09,9
18,2014-09-09,13
19,2014-09-09,10
20,2014-09-09,5
22,2014-09-09,2
23,2014-09-09,4
24,2014-09-09,2
25,2014-09-09,5
26,2014-09-09,2
28,2014-09-09,2
30,2014-09-09,3
32,2014-09-09,1
33,2014-09-09,6
34,2014-09-09,5
40,2014-09-09,4
41,2014-09-09,6
42,2014-09-09,1
43,2014-09-09,3
44,2014-09-09,5
45,2014-09-09,3
46,2014-09-09,1
47,2014-09-09,8
48,2014-09-09,4
49,2014-09-09,10
50,2014-09-09,3
52,2014-09-09,8
60,2014-09-09,7
61,2014-09-09,9
62,2014-09-09,7
63,2014-09-09,4
66,2014-09-09,13
67,2014-09-09,7
68,2014-09-09,4
69,2014-09-09,4
70,2014-09-09,5
71,2014-09-09,10
72,2014-09-09,3
73,2014-09-09,3
75,2014-09-09,17
76,2014-09-09,4
77,2014-09-09,3
78,2014-09-09,7
79,2014-09-09,5
81,2014-09-09,3
83,2014-09-09,1
84,2014-09-09,9
88,2014-09-09,5
90,2014-09-09,12
94,2014-09-09,7
100,2014-09-09,3
101,2014-09-09,3
102,2014-09-09,4
103,2014-09-09,11
104,2014-09-09,12
105,2014-09-09,15
106,2014-09-09,12
107,2014-09-09,9
108,2014-09-09,14
109,2014-09-09,15
110,2014-09-09,5
111,2014-09-09,17
112,2014-09-09,7
113,2014-09-09,6
114,2014-09-09,5
115,2014-09-09,4
120,2014-09-09,7
121,2014-09-09,3
122,2014-09-09,5
123,2014-09-09,3
1,2014-09-10,12
5,2014-09-10,11
6,2014-09-10,4
7,2014-09-10,1
9,2014-09-10,2
10,2014-09-10,10
13,2014-09-10,4
14,2014-09-10,12
17,2014-09-10,9
18,2014-09-10,16
19,2014-09-10,15
20,2014-09-10,3
22,2014-09-10,2
23,2014-09-10,3
24,2014-09-10,3
25,2014-09-10,3
26,2014-09-10,2
28,2014-09-10,2
30,2014-09-10,1
32,2014-09-10,1
33,2014-09-10,7
34,2014-09-10,2
40,2014-09-10,5
41,2014-09-10,11
42,2014-09-10,2
43,2014-09-10,5
44,2014-09-10,6
45,2014-09-10,5
46,2014-09-10,1
47,2014-09-10,9
48,2014-09-10,4
49,2014-09-10,7
50,2014-09-10,4
52,2014-09-10,9
60,2014-09-10,2
61,2014-09-10,8
62,2014-09-10,9
63,2014-09-10,13
66,2014-09-10,6
67,2014-09-10,3
68,2014-09-10,4
69,2014-09-10,1
70,2014-09-10,17
71,2014-09-10,7
72,2014-09-10,9
73,2014-09-10,5
75,2014-09-10,8
76,2014-09-10,3
77,2014-09-10,1
78,2014-09-10,8
79,2014-09-10,7
81,2014-09-10,1
83,2014-09-10,1
84,2014-09-10,8
88,2014-09-10,4
90,2014-09-10,14
94,2014-09-10,4
100,2014-09-10,1
101,2014-09-10,1
102,2014-09-10,14
103,2014-09-10,8
104,2014-09-10,12
105,2014-09-10,20
106,2014-09-10,12
107,2014-09-10,10
108,2014-09-10,11
109,2014-09-10,9
110,2014-09-10,3
111,2014-09-10,7
112,2014-09-10,6
113,2014-09-10,7
114,2014-09-10,11
115,2014-09-10,10
120,2014-09-10,5
121,2014-09-10,1
122,2014-09-10,13
123,2014-09-10,3
1,2014-09-11,11
5,2014-09-11,8
6,2014-09-11,6
7,2014-09-11,2
9,2014-09-11,2
10,2014-09-11,5
13,2014-09-11,9
14,2014-09-11,7
17,2014-09-11,11
18,2014-09-11,11
19,2014-09-11,7
20,2014-09-11,5
22,2014-09-11,2
23,2014-09-11,8
24,2014-09-11,2
25,2014-09-11,9
26,2014-09-11,2
28,2014-09-11,6
30,2014-09-11,2
32,2014-09-11,2
33,2014-09-11,6
34,2014-09-11,3
40,2014-09-11,5
41,2014-09-11,4
42,2014-09-11,6
43,2014-09-11,5
44,2014-09-11,5
45,2014-09-11,6
46,2014-09-11,1
47,2014-09-11,5
48,2014-09-11,2
49,2014-09-11,4
50,2014-09-11,3
52,2014-09-11,4
60,2014-09-11,1
61,2014-09-11,8
62,2014-09-11,6
63,2014-09-11,7
66,2014-09-11,8
67,2014-09-11,6
68,2014-09-11,6
69,2014-09-11,2
70,2014-09-11,9
71,2014-09-11,8
72,2014-09-11,4
73,2014-09-11,3
75,2014-09-11,9
76,2014-09-11,6
77,2014-09-11,2
78,2014-09-11,9
79,2014-09-11,8
81,2014-09-11,1
83,2014-09-11,8
84,2014-09-11,11
88,2014-09-11,6
90,2014-09-11,14
94,2014-09-11,3
100,2014-09-11,0
101,2014-09-11,3
102,2014-09-11,7
103,2014-09-11,16
104,2014-09-11,6
105,2014-09-11,20
106,2014-09-11,11
107,2014-09-11,14
108,2014-09-11,15
109,2014-09-11,11
110,2014-09-11,14
111,2014-09-11,8
112,2014-09-11,6
113,2014-09-11,8
114,2014-09-11,9
115,2014-09-11,7
120,2014-09-11,19
121,2014-09-11,1
122,2014-09-11,5
123,2014-09-11,8
1,2014-09-12,16
5,2014-09-12,9
6,2014-09-12,4
7,2014-09-12,10
9,2014-09-12,3
10,2014-09-12,9
13,2014-09-12,7
14,2014-09-12,8
17,2014-09-12,5
18,2014-09-12,13
19,2014-09-12,15
20,2014-09-12,6
22,2014-09-12,4
23,2014-09-12,7
24,2014-09-12,2
25,2014-09-12,3
26,2014-09-12,2
28,2014-09-12,2
30,2014-09-12,7
32,2014-09-12,2
33,2014-09-12,7
34,2014-09-12,3
40,2014-09-12,5
41,2014-09-12,9
42,2014-09-12,5
43,2014-09-12,3
44,2014-09-12,7
45,2014-09-12,8
46,2014-09-12,2
47,2014-09-12,13
48,2014-09-12,6
49,2014-09-12,8
50,2014-09-12,7
52,2014-09-12,8
60,2014-09-12,4
61,2014-09-12,12
62,2014-09-12,7
63,2014-09-12,10
66,2014-09-12,7
67,2014-09-12,9
68,2014-09-12,6
69,2014-09-12,7
70,2014-09-12,8
71,2014-09-12,9
72,2014-09-12,11
73,2014-09-12,7
75,2014-09-12,16
76,2014-09-12,6
77,2014-09-12,4
78,2014-09-12,6
79,2014-09-12,14
81,2014-09-12,2
83,2014-09-12,3
84,2014-09-12,8
88,2014-09-12,10
90,2014-09-12,10
94,2014-09-12,5
100,2014-09-12,1
101,2014-09-12,3
102,2014-09-12,12
103,2014-09-12,8
104,2014-09-12,24
105,2014-09-12,18
106,2014-09-12,12
107,2014-09-12,11
108,2014-09-12,18
109,2014-09-12,17
110,2014-09-12,9
111,2014-09-12,14
112,2014-09-12,7
113,2014-09-12,13
114,2014-09-12,5
115,2014-09-12,15
120,2014-09-12,8
121,2014-09-12,3
122,2014-09-12,10
123,2014-09-12,4
1,2014-09-13,7
5,2014-09-13,9
6,2014-09-13,3
7,2014-09-13,3
9,2014-09-13,5
10,2014-09-13,4
13,2014-09-13,5
14,2014-09-13,13
17,2014-09-13,8
18,2014-09-13,7
19,2014-09-13,16
20,2014-09-13,3
22,2014-09-13,0
23,2014-09-13,6
24,2014-09-13,3
25,2014-09-13,4
26,2014-09-13,4
28,2014-09-13,1
30,2014-09-13,3
32,2014-09-13,3
33,2014-09-13,3
34,2014-09-13,6
40,2014-09-13,3
41,2014-09-13,3
42,2014-09-13,1
43,2014-09-13,8
44,2014-09-13,6
45,2014-09-13,3
46,2014-09-13,4
47,2014-09-13,8
48,2014-09-13,8
49,2014-09-13,5
50,2014-09-13,2
52,2014-09-13,4
60,2014-09-13,3
61,2014-09-13,3
62,2014-09-13,10
63,2014-09-13,8
66,2014-09-13,7
67,2014-09-13,11
68,2014-09-13,4
69,2014-09-13,2
70,2014-09-13,6
71,2014-09-13,9
72,2014-09-13,2
73,2014-09-13,2
75,2014-09-13,10
76,2014-09-13,3
77,2014-09-13,5
78,2014-09-13,8
79,2014-09-13,9
81,2014-09-13,4
83,2014-09-13,5
84,2014-09-13,7
88,2014-09-13,1
90,2014-09-13,5
94,2014-09-13,8
100,2014-09-13,0
101,2014-09-13,1
102,2014-09-13,5
103,2014-09-13,7
104,2014-09-13,12
105,2014-09-13,17
106,2014-09-13,12
107,2014-09-13,6
108,2014-09-13,8
109,2014-09-13,14
110,2014-09-13,6
111,2014-09-13,6
112,2014-09-13,7
113,2014-09-13,11
114,2014-09-13,8
115,2014-09-13,9
120,2014-09-13,5
121,2014-09-13,0
122,2014-09-13,12
123,2014-09-13,7
1,2014-09-14,8
5,2014-09-14,9
6,2014-09-14,4
7,2014-09-14,2
9,2014-09-14,3
10,2014-09-14,2
13,2014-09-14,5
14,2014-09-14,9
17,2014-09-14,7
18,2014-09-14,12
19,2014-09-14,15
20,2014-09-14,3
22,2014-09-14,0
23,2014-09-14,4
24,2014-09-14,1
25,2014-09-14,5
26,2014-09-14,1
28,2014-09-14,2
30,2014-09-14,1
32,2014-09-14,3
33,2014-09-14,3
34,2014-09-14,7
40,2014-09-14,3
41,2014-09-14,2
42,2014-09-14,5
43,2014-09-14,3
44,2014-09-14,3
45,2014-09-14,0
46,2014-09-14,2
47,2014-09-14,11
48,2014-09-14,4
49,2014-09-14,3
50,2014-09-14,7
52,2014-09-14,9
60,2014-09-14,1
61,2014-09-14,6
62,2014-09-14,6
63,2014-09-14,8
66,2014-09-14,8
67,2014-09-14,10
68,2014-09-14,7
69,2014-09-14,9
70,2014-09-14,6
71,2014-09-14,6
72,2014-09-14,2
73,2014-09-14,7
75,2014-09-14,8
76,2014-09-14,5
77,2014-09-14,2
78,2014-09-14,3
79,2014-09-14,7
81,2014-09-14,2
83,2014-09-14,8
84,2014-09-14,6
88,2014-09-14,2
90,2014-09-14,6
94,2014-09-14,2
100,2014-09-14,1
101,2014-09-14,2
102,2014-09-14,4
103,2014-09-14,11
104,2014-09-14,4
105,2014-09-14,14
106,2014-09-14,10
107,2014-09-14,8
108,2014-09-14,13
109,2014-09-14,14
110,2014-09-14,7
111,2014-09-14,8
112,2014-09-14,8
113,2014-09-14,10
114,2014-09-14,9
115,2014-09-14,7
120,2014-09-14,4
121,2014-09-14,1
122,2014-09-14,7
123,2014-09-14,9
1,2014-09-15,10
5,2014-09-15,6
6,2014-09-15,4
7,2014-09-15,2
9,2014-09-15,6
10,2014-09-15,6
13,2014-09-15,5
14,2014-09-15,10
17,2014-09-15,8
18,2014-09-15,13
19,2014-09-15,16
20,2014-09-15,4
22,2014-09-15,4
23,2014-09-15,6
24,2014-09-15,1
25,2014-09-15,5
26,2014-09-15,0
28,2014-09-15,1
30,2014-09-15,3
32,2014-09-15,2
33,2014-09-15,6
34,2014-09-15,3
40,2014-09-15,5
41,2014-09-15,9
42,2014-09-15,4
43,2014-09-15,5
44,2014-09-15,3
45,2014-09-15,4
46,2014-09-15,2
47,2014-09-15,7
48,2014-09-15,3
49,2014-09-15,8
50,2014-09-15,6
52,2014-09-15,7
60,2014-09-15,6
61,2014-09-15,15
62,2014-09-15,4
63,2014-09-15,6
66,2014-09-15,9
67,2014-09-15,7
68,2014-09-15,8
69,2014-09-15,3
70,2014-09-15,11
71,2014-09-15,10
72,2014-09-15,11
73,2014-09-15,5
75,2014-09-15,13
76,2014-09-15,3
77,2014-09-15,2
78,2014-09-15,9
79,2014-09-15,4
81,2014-09-15,3
83,2014-09-15,8
84,2014-09-15,5
88,2014-09-15,5
90,2014-09-15,11
94,2014-09-15,8
100,2014-09-15,0
101,2014-09-15,0
102,2014-09-15,10
103,2014-09-15,9
104,2014-09-15,7
105,2014-09-15,13
106,2014-09-15,13
107,2014-09-15,8
108,2014-09-15,12
109,2014-09-15,12
110,2014-09-15,12
111,2014-09-15,7
112,2014-09-15,8
113,2014-09-15,2
114,2014-09-15,8
115,2014-09-15,10
120,2014-09-15,8
121,2014-09-15,1
122,2014-09-15,10
123,2014-09-15,5
1,2014-09-16,16
5,2014-09-16,8
6,2014-09-16,4
7,2014-09-16,2
9,2014-09-16,2
10,2014-09-16,12
13,2014-09-16,5
14,2014-09-16,13
17,2014-09-16,11
18,2014-09-16,8
19,2014-09-16,13
20,2014-09-16,10
22,2014-09-16,1
23,2014-09-16,1
24,2014-09-16,4
25,2014-09-16,4
26,2014-09-16,2
28,2014-09-16,5
30,2014-09-16,3
32,2014-09-16,2
33,2014-09-16,2
34,2014-09-16,6
40,2014-09-16,7
41,2014-09-16,6
42,2014-09-16,2
43,2014-09-16,8
44,2014-09-16,7
45,2014-09-16,6
46,2014-09-16,6
47,2014-09-16,8
48,2014-09-16,2
49,2014-09-16,10
50,2014-09-16,3
52,2014-09-16,8
60,2014-09-16,8
61,2014-09-16,13
62,2014-09-16,4
63,2014-09-16,8
66,2014-09-16,4
67,2014-09-16,9
68,2014-09-16,4
69,2014-09-16,2
70,2014-09-16,11
71,2014-09-16,6
72,2014-09-16,12
73,2014-09-16,5
75,2014-09-16,14
76,2014-09-16,5
77,2014-09-16,6
78,2014-09-16,5
79,2014-09-16,6
81,2014-09-16,2
83,2014-09-16,3
84,2014-09-16,5
88,2014-09-16,4
90,2014-09-16,12
94,2014-09-16,7
100,2014-09-16,1
101,2014-09-16,1
102,2014-09-16,11
103,2014-09-16,8
104,2014-09-16,9
105,2014-09-16,16
106,2014-09-16,7
107,2014-09-16,7
108,2014-09-16,18
109,2014-09-16,8
110,2014-09-16,9
111,2014-09-16,7
112,2014-09-16,2
113,2014-09-16,8
114,2014-09-16,14
115,2014-09-16,3
120,2014-09-16,8
121,2014-09-16,1
122,2014-09-16,6
123,2014-09-16,5
1,2014-09-17,12
5,2014-09-17,9
6,2014-09-17,2
7,2014-09-17,2
9,2014-09-17,2
10,2014-09-17,7
13,2014-09-17,17
14,2014-09-17,6
17,2014-09-17,11
18,2014-09-17,19
19,2014-09-17,21
20,2014-09-17,5
22,2014-09-17,1
23,2014-09-17,4
24,2014-09-17,2
25,2014-09-17,2
26,2014-09-17,2
28,2014-09-17,2
30,2014-09-17,1
32,2014-09-17,2
33,2014-09-17,1
34,2014-09-17,4
40,2014-09-17,3
41,2014-09-17,6
42,2014-09-17,1
43,2014-09-17,7
44,2014-09-17,6
45,2014-09-17,7
46,2014-09-17,6
47,2014-09-17,11
48,2014-09-17,2
49,2014-09-17,6
50,2014-09-17,6
52,2014-09-17,3
60,2014-09-17,4
61,2014-09-17,6
62,2014-09-17,11
63,2014-09-17,10
66,2014-09-17,5
67,2014-09-17,7
68,2014-09-17,8
69,2014-09-17,2
70,2014-09-17,10
71,2014-09-17,6
72,2014-09-17,13
73,2014-09-17,3
75,2014-09-17,18
76,2014-09-17,3
77,2014-09-17,6
78,2014-09-17,5
79,2014-09-17,13
81,2014-09-17,7
83,2014-09-17,2
84,2014-09-17,6
88,2014-09-17,5
90,2014-09-17,15
94,2014-09-17,5
100,2014-09-17,1
101,2014-09-17,3
102,2014-09-17,5
103,2014-09-17,7
104,2014-09-17,7
105,2014-09-17,15
106,2014-09-17,12
107,2014-09-17,12
108,2014-09-17,18
109,2014-09-17,13
110,2014-09-17,7
111,2014-09-17,13
112,2014-09-17,11
113,2014-09-17,6
114,2014-09-17,17
115,2014-09-17,10
120,2014-09-17,7
121,2014-09-17,1
122,2014-09-17,11
123,2014-09-17,3
1,2014-09-18,10
5,2014-09-18,3
6,2014-09-18,6
7,2014-09-18,4
9,2014-09-18,3
10,2014-09-18,8
13,2014-09-18,12
14,2014-09-18,17
17,2014-09-18,9
18,2014-09-18,15
19,2014-09-18,24
20,2014-09-18,3
22,2014-09-18,1
23,2014-09-18,7
24,2014-09-18,4
25,2014-09-18,8
26,2014-09-18,4
28,2014-09-18,2
30,2014-09-18,0
32,2014-09-18,3
33,2014-09-18,7
34,2014-09-18,7
40,2014-09-18,5
41,2014-09-18,4
42,2014-09-18,3
43,2014-09-18,4
44,2014-09-18,3
45,2014-09-18,3
46,2014-09-18,4
47,2014-09-18,8
48,2014-09-18,3
49,2014-09-18,4
50,2014-09-18,4
52,2014-09-18,8
60,2014-09-18,7
61,2014-09-18,7
62,2014-09-18,4
63,2014-09-18,4
66,2014-09-18,13
67,2014-09-18,10
68,2014-09-18,6
69,2014-09-18,6
70,2014-09-18,16
71,2014-09-18,8
72,2014-09-18,9
73,2014-09-18,4
75,2014-09-18,14
76,2014-09-18,2
77,2014-09-18,6
78,2014-09-18,8
79,2014-09-18,3
81,2014-09-18,1
83,2014-09-18,4
84,2014-09-18,8
88,2014-09-18,3
90,2014-09-18,10
94,2014-09-18,6
100,2014-09-18,2
101,2014-09-18,2
102,2014-09-18,18
103,2014-09-18,6
104,2014-09-18,9
105,2014-09-18,18
106,2014-09-18,3
107,2014-09-18,12
108,2014-09-18,13
109,2014-09-18,16
110,2014-09-18,5
111,2014-09-18,10
112,2014-09-18,7
113,2014-09-18,9
114,2014-09-18,10
115,2014-09-18,6
120,2014-09-18,13
121,2014-09-18,3
122,2014-09-18,7
123,2014-09-18,1
1,2014-09-19,5
5,2014-09-19,9
6,2014-09-19,9
7,2014-09-19,3
9,2014-09-19,4
10,2014-09-19,7
13,2014-09-19,12
14,2014-09-19,10
17,2014-09-19,10
18,2014-09-19,18
19,2014-09-19,15
20,2014-09-19,2
22,2014-09-19,4
23,2014-09-19,3
24,2014-09-19,7
25,2014-09-19,5
26,2014-09-19,1
28,2014-09-19,4
30,2014-09-19,1
32,2014-09-19,4
33,2014-09-19,2
34,2014-09-19,3
40,2014-09-19,3
41,2014-09-19,4
42,2014-09-19,3
43,2014-09-19,1
44,2014-09-19,5
45,2014-09-19,8
46,2014-09-19,4
47,2014-09-19,11
48,2014-09-19,5
49,2014-09-19,7
50,2014-09-19,4
52,2014-09-19,4
60,2014-09-19,6
61,2014-09-19,9
62,2014-09-19,8
63,2014-09-19,5
66,2014-09-19,13
67,2014-09-19,8
68,2014-09-19,10
69,2014-09-19,2
70,2014-09-19,7
71,2014-09-19,10
72,2014-09-19,5
73,2014-09-19,6
75,2014-09-19,9
76,2014-09-19,5
77,2014-09-19,3
78,2014-09-19,3
79,2014-09-19,5
81,2014-09-19,1
83,2014-09-19,7
84,2014-09-19,6
88,2014-09-19,4
90,2014-09-19,12
94,2014-09-19,11
100,2014-09-19,3
101,2014-09-19,1
102,2014-09-19,15
103,2014-09-19,11
104,2014-09-19,10
105,2014-09-19,14
106,2014-09-19,9
107,2014-09-19,11
108,2014-09-19,4
109,2014-09-19,20
110,2014-09-19,11
111,2014-09-19,10
112,2014-09-19,4
113,2014-09-19,8
114,2014-09-19,13
115,2014-09-19,10
120,2014-09-19,5
121,2014-09-19,0
122,2014-09-19,9
123,2014-09-19,6
1,2014-09-20,13
5,2014-09-20,13
6,2014-09-20,7
7,2014-09-20,3
9,2014-09-20,8
10,2014-09-20,5
13,2014-09-20,12
14,2014-09-20,8
17,2014-09-20,5
18,2014-09-20,9
19,2014-09-20,12
20,2014-09-20,5
22,2014-09-20,2
23,2014-09-20,3
24,2014-09-20,1
25,2014-09-20,2
26,2014-09-20,1
28,2014-09-20,3
30,2014-09-20,2
32,2014-09-20,3
33,2014-09-20,2
34,2014-09-20,7
40,2014-09-20,9
41,2014-09-20,4
42,2014-09-20,2
43,2014-09-20,1
44,2014-09-20,8
45,2014-09-20,7
46,2014-09-20,4
47,2014-09-20,6
48,2014-09-20,4
49,2014-09-20,10
50,2014-09-20,4
52,2014-09-20,6
60,2014-09-20,2
61,2014-09-20,7
62,2014-09-20,2
63,2014-09-20,4
66,2014-09-20,3
67,2014-09-20,11
68,2014-09-20,9
69,2014-09-20,4
70,2014-09-20,5
71,2014-09-20,7
72,2014-09-20,3
73,2014-09-20,4
75,2014-09-20,14
76,2014-09-20,1
77,2014-09-20,6
78,2014-09-20,7
79,2014-09-20,3
81,2014-09-20,5
83,2014-09-20,9
84,2014-09-20,7
88,2014-09-20,6
90,2014-09-20,9
94,2014-09-20,6
100,2014-09-20,0
101,2014-09-20,2
102,2014-09-20,14
103,2014-09-20,3
104,2014-09-20,8
105,2014-09-20,11
106,2014-09-20,9
107,2014-09-20,4
108,2014-09-20,16
109,2014-09-20,18
110,2014-09-20,10
111,2014-09-20,13
112,2014-09-20,10
113,2014-09-20,9
114,2014-09-20,12
115,2014-09-20,9
120,2014-09-20,12
121,2014-09-20,1
122,2014-09-20,4
123,2014-09-20,3
1,2014-09-21,5
5,2014-09-21,11
6,2014-09-21,9
7,2014-09-21,1
9,2014-09-21,4
10,2014-09-21,13
13,2014-09-21,9
14,2014-09-21,12
17,2014-09-21,9
18,2014-09-21,12
19,2014-09-21,9
20,2014-09-21,4
22,2014-09-21,5
23,2014-09-21,5
24,2014-09-21,3
25,2014-09-21,8
26,2014-09-21,0
28,2014-09-21,5
30,2014-09-21,2
32,2014-09-21,4
33,2014-09-21,1
34,2014-09-21,4
40,2014-09-21,3
41,2014-09-21,4
42,2014-09-21,2
43,2014-09-21,7
44,2014-09-21,4
45,2014-09-21,5
46,2014-09-21,5
47,2014-09-21,5
48,2014-09-21,3
49,2014-09-21,4
50,2014-09-21,0
52,2014-09-21,2
60,2014-09-21,0
61,2014-09-21,6
62,2014-09-21,6
63,2014-09-21,2
66,2014-09-21,5
67,2014-09-21,9
68,2014-09-21,5
69,2014-09-21,4
70,2014-09-21,6
71,2014-09-21,3
72,2014-09-21,3
73,2014-09-21,6
75,2014-09-21,11
76,2014-09-21,3
77,2014-09-21,5
78,2014-09-21,5
79,2014-09-21,1
81,2014-09-21,4
83,2014-09-21,2
84,2014-09-21,3
88,2014-09-21,2
90,2014-09-21,3
94,2014-09-21,1
100,2014-09-21,1
101,2014-09-21,3
102,2014-09-21,5
103,2014-09-21,3
104,2014-09-21,8
105,2014-09-21,10
106,2014-09-21,9
107,2014-09-21,6
108,2014-09-21,9
109,2014-09-21,8
110,2014-09-21,11
111,2014-09-21,14
112,2014-09-21,9
113,2014-09-21,5
114,2014-09-21,15
115,2014-09-21,10
120,2014-09-21,6
121,2014-09-21,2
122,2014-09-21,6
123,2014-09-21,5
1,2014-09-22,5
5,2014-09-22,6
6,2014-09-22,4
7,2014-09-22,3
9,2014-09-22,4
10,2014-09-22,5
13,2014-09-22,7
14,2014-09-22,9
17,2014-09-22,16
18,2014-09-22,8
19,2014-09-22,14
20,2014-09-22,5
22,2014-09-22,2
23,2014-09-22,6
24,2014-09-22,5
25,2014-09-22,2
26,2014-09-22,2
28,2014-09-22,2
30,2014-09-22,1
32,2014-09-22,1
33,2014-09-22,4
34,2014-09-22,2
40,2014-09-22,11
41,2014-09-22,6
